Date,Close_Price
1/3/09 0:00,0
1/5/09 0:00,0
1/7/09 0:00,0
1/9/09 0:00,0
1/11/09 0:00,0
1/13/09 0:00,0
1/15/09 0:00,0
1/17/09 0:00,0
1/19/09 0:00,0
1/21/09 0:00,0
1/23/09 0:00,0
1/25/09 0:00,0
1/27/09 0:00,0
1/29/09 0:00,0
1/31/09 0:00,0
2/2/09 0:00,0
2/4/09 0:00,0
2/6/09 0:00,0
2/8/09 0:00,0
2/10/09 0:00,0
2/12/09 0:00,0
2/14/09 0:00,0
2/16/09 0:00,0
2/18/09 0:00,0
2/20/09 0:00,0
2/22/09 0:00,0
2/24/09 0:00,0
2/26/09 0:00,0
2/28/09 0:00,0
3/2/09 0:00,0
3/4/09 0:00,0
3/6/09 0:00,0
3/8/09 0:00,0
3/10/09 0:00,0
3/12/09 0:00,0
3/14/09 0:00,0
3/16/09 0:00,0
3/18/09 0:00,0
3/20/09 0:00,0
3/22/09 0:00,0
3/24/09 0:00,0
3/26/09 0:00,0
3/28/09 0:00,0
3/30/09 0:00,0
4/1/09 0:00,0
4/3/09 0:00,0
4/5/09 0:00,0
4/7/09 0:00,0
4/9/09 0:00,0
4/11/09 0:00,0
4/13/09 0:00,0
4/15/09 0:00,0
4/17/09 0:00,0
4/19/09 0:00,0
4/21/09 0:00,0
4/23/09 0:00,0
4/25/09 0:00,0
4/27/09 0:00,0
4/29/09 0:00,0
5/1/09 0:00,0
5/3/09 0:00,0
5/5/09 0:00,0
5/7/09 0:00,0
5/9/09 0:00,0
5/11/09 0:00,0
5/13/09 0:00,0
5/15/09 0:00,0
5/17/09 0:00,0
5/19/09 0:00,0
5/21/09 0:00,0
5/23/09 0:00,0
5/25/09 0:00,0
5/27/09 0:00,0
5/29/09 0:00,0
5/31/09 0:00,0
6/2/09 0:00,0
6/4/09 0:00,0
6/6/09 0:00,0
6/8/09 0:00,0
6/10/09 0:00,0
6/12/09 0:00,0
6/14/09 0:00,0
6/16/09 0:00,0
6/18/09 0:00,0
6/20/09 0:00,0
6/22/09 0:00,0
6/24/09 0:00,0
6/26/09 0:00,0
6/28/09 0:00,0
6/30/09 0:00,0
7/2/09 0:00,0
7/4/09 0:00,0
7/6/09 0:00,0
7/8/09 0:00,0
7/10/09 0:00,0
7/12/09 0:00,0
7/14/09 0:00,0
7/16/09 0:00,0
7/18/09 0:00,0
7/20/09 0:00,0
7/22/09 0:00,0
7/24/09 0:00,0
7/26/09 0:00,0
7/28/09 0:00,0
7/30/09 0:00,0
8/1/09 0:00,0
8/3/09 0:00,0
8/5/09 0:00,0
8/7/09 0:00,0
8/9/09 0:00,0
8/11/09 0:00,0
8/13/09 0:00,0
8/15/09 0:00,0
8/17/09 0:00,0
8/19/09 0:00,0
8/21/09 0:00,0
8/23/09 0:00,0
8/25/09 0:00,0
8/27/09 0:00,0
8/29/09 0:00,0
8/31/09 0:00,0
9/2/09 0:00,0
9/4/09 0:00,0
9/6/09 0:00,0
9/8/09 0:00,0
9/10/09 0:00,0
9/12/09 0:00,0
9/14/09 0:00,0
9/16/09 0:00,0
9/18/09 0:00,0
9/20/09 0:00,0
9/22/09 0:00,0
9/24/09 0:00,0
9/26/09 0:00,0
9/28/09 0:00,0
9/30/09 0:00,0
10/2/09 0:00,0
10/4/09 0:00,0
10/6/09 0:00,0
10/8/09 0:00,0
10/10/09 0:00,0
10/12/09 0:00,0
10/14/09 0:00,0
10/16/09 0:00,0
10/18/09 0:00,0
10/20/09 0:00,0
10/22/09 0:00,0
10/24/09 0:00,0
10/26/09 0:00,0
10/28/09 0:00,0
10/30/09 0:00,0
11/1/09 0:00,0
11/3/09 0:00,0
11/5/09 0:00,0
11/7/09 0:00,0
11/9/09 0:00,0
11/11/09 0:00,0
11/13/09 0:00,0
11/15/09 0:00,0
11/17/09 0:00,0
11/19/09 0:00,0
11/21/09 0:00,0
11/23/09 0:00,0
11/25/09 0:00,0
11/27/09 0:00,0
11/29/09 0:00,0
12/1/09 0:00,0
12/3/09 0:00,0
12/5/09 0:00,0
12/7/09 0:00,0
12/9/09 0:00,0
12/11/09 0:00,0
12/13/09 0:00,0
12/15/09 0:00,0
12/17/09 0:00,0
12/19/09 0:00,0
12/21/09 0:00,0
12/23/09 0:00,0
12/25/09 0:00,0
12/27/09 0:00,0
12/29/09 0:00,0
12/31/09 0:00,0
1/2/10 0:00,0
1/4/10 0:00,0
1/6/10 0:00,0
1/8/10 0:00,0
1/10/10 0:00,0
1/12/10 0:00,0
1/14/10 0:00,0
1/16/10 0:00,0
1/18/10 0:00,0
1/20/10 0:00,0
1/22/10 0:00,0
1/24/10 0:00,0
1/26/10 0:00,0
1/28/10 0:00,0
1/30/10 0:00,0
2/1/10 0:00,0
2/3/10 0:00,0
2/5/10 0:00,0
2/7/10 0:00,0
2/9/10 0:00,0
2/11/10 0:00,0
2/13/10 0:00,0
2/15/10 0:00,0
2/17/10 0:00,0
2/19/10 0:00,0
2/21/10 0:00,0
2/23/10 0:00,0
2/25/10 0:00,0
2/27/10 0:00,0
3/1/10 0:00,0
3/3/10 0:00,0
3/5/10 0:00,0
3/7/10 0:00,0
3/9/10 0:00,0
3/11/10 0:00,0
3/13/10 0:00,0
3/15/10 0:00,0
3/17/10 0:00,0
3/19/10 0:00,0
3/21/10 0:00,0
3/23/10 0:00,0
3/25/10 0:00,0
3/27/10 0:00,0
3/29/10 0:00,0
3/31/10 0:00,0
4/2/10 0:00,0
4/4/10 0:00,0
4/6/10 0:00,0
4/8/10 0:00,0
4/10/10 0:00,0
4/12/10 0:00,0
4/14/10 0:00,0
4/16/10 0:00,0
4/18/10 0:00,0
4/20/10 0:00,0
4/22/10 0:00,0
4/24/10 0:00,0
4/26/10 0:00,0
4/28/10 0:00,0
4/30/10 0:00,0
5/2/10 0:00,0
5/4/10 0:00,0
5/6/10 0:00,0
5/8/10 0:00,0
5/10/10 0:00,0
5/12/10 0:00,0
5/14/10 0:00,0
5/16/10 0:00,0
5/18/10 0:00,0
5/20/10 0:00,0
5/22/10 0:00,0
5/24/10 0:00,0
5/26/10 0:00,0
5/28/10 0:00,0
5/30/10 0:00,0
6/1/10 0:00,0
6/3/10 0:00,0
6/5/10 0:00,0
6/7/10 0:00,0
6/9/10 0:00,0
6/11/10 0:00,0
6/13/10 0:00,0
6/15/10 0:00,0
6/17/10 0:00,0
6/19/10 0:00,0
6/21/10 0:00,0
6/23/10 0:00,0
6/25/10 0:00,0
6/27/10 0:00,0
6/29/10 0:00,0
7/1/10 0:00,0
7/3/10 0:00,0
7/5/10 0:00,0
7/7/10 0:00,0
7/9/10 0:00,0
7/11/10 0:00,0
7/13/10 0:00,0
7/15/10 0:00,0
7/17/10 0:00,0
7/19/10 0:00,0
7/21/10 0:00,0
7/23/10 0:00,0
7/25/10 0:00,0
7/27/10 0:00,0
7/29/10 0:00,0
7/31/10 0:00,0
8/2/10 0:00,0
8/4/10 0:00,0
8/6/10 0:00,0
8/8/10 0:00,0
8/10/10 0:00,0
8/12/10 0:00,0
8/14/10 0:00,0
8/16/10 0:00,0
8/18/10 0:00,0.074
8/20/10 0:00,0.0667
8/22/10 0:00,0.0664
8/24/10 0:00,0.066889
8/26/10 0:00,0.066499
8/28/10 0:00,0.065
8/30/10 0:00,0.069
9/1/10 0:00,0.0649
9/3/10 0:00,0.0634
9/5/10 0:00,0.0629
9/7/10 0:00,0.06185
9/9/10 0:00,0.0624
9/11/10 0:00,0.062
9/13/10 0:00,0.06201
9/15/10 0:00,0.175
9/17/10 0:00,0.0609
9/19/10 0:00,0.062599
9/21/10 0:00,0.0633
9/23/10 0:00,0.063
9/25/10 0:00,0.0624
9/27/10 0:00,0.062206
9/29/10 0:00,0.06219
10/1/10 0:00,0.061999
10/3/10 0:00,0.0614
10/5/10 0:00,0.06301
10/7/10 0:00,0.0638
10/9/10 0:00,0.12001
10/11/10 0:00,0.1301
10/13/10 0:00,0.095
10/15/10 0:00,0.119
10/17/10 0:00,0.1045
10/19/10 0:00,0.1024
10/21/10 0:00,0.109
10/23/10 0:00,0.10901
10/25/10 0:00,0.15
10/27/10 0:00,0.19
10/29/10 0:00,0.191
10/31/10 0:00,0.199
11/2/10 0:00,0.1955
11/4/10 0:00,0.23601
11/6/10 0:00,0.29
11/8/10 0:00,0.37
11/10/10 0:00,0.2667
11/12/10 0:00,0.251
11/14/10 0:00,0.299
11/16/10 0:00,0.2827
11/18/10 0:00,0.289999
11/20/10 0:00,0.289
11/22/10 0:00,0.282
11/24/10 0:00,0.28299
11/26/10 0:00,0.289
11/28/10 0:00,0.28461
11/30/10 0:00,0.275
12/2/10 0:00,0.25
12/4/10 0:00,0.2589
12/6/10 0:00,0.225
12/8/10 0:00,0.2477
12/10/10 0:00,0.204
12/12/10 0:00,0.228
12/14/10 0:00,0.23
12/16/10 0:00,0.2459
12/18/10 0:00,0.249
12/20/10 0:00,0.275
12/22/10 0:00,0.267
12/24/10 0:00,0.25
12/26/10 0:00,0.269999
12/28/10 0:00,0.28
12/30/10 0:00,0.299999
1/1/11 0:00,0.299998
1/3/11 0:00,0.299998
1/5/11 0:00,0.298998
1/7/11 0:00,0.322
1/9/11 0:00,0.322998
1/11/11 0:00,0.329
1/13/11 0:00,0.405
1/15/11 0:00,0.4
1/17/11 0:00,0.4
1/19/11 0:00,0.3401
1/21/11 0:00,0.44
1/23/11 0:00,0.4443
1/25/11 0:00,0.425
1/27/11 0:00,0.4174
1/29/11 0:00,0.446
1/31/11 0:00,0.5
2/2/11 0:00,0.840099
2/4/11 0:00,0.88
